step,type,loss,cumulative_time_ms,step_avg_ms
3117,train,,2192653,703.45
3118,train,,2193379,703.46
3119,train,,2194442,703.57
3120,train,,2195493,703.68
3121,train,,2196454,703.77
3122,train,,2197179,703.77
3123,train,,2197917,703.78
3124,train,,2198760,703.83
3125,train,,2199616,703.88
3126,train,,2200247,703.85
3127,train,,2200967,703.86
3128,train,,2201707,703.87
3129,train,,2202349,703.85
3130,train,,2203009,703.84
3131,train,,2203833,703.88
3132,train,,2204511,703.87
3133,train,,2205180,703.86
3134,train,,2205856,703.85
3135,train,,2206590,703.86
3136,train,,2207244,703.84
3137,train,,2207915,703.83
3138,train,,2208710,703.86
3139,train,,2209390,703.85
3140,train,,2210068,703.84
3141,train,,2210722,703.83
3142,train,,2211447,703.83
3143,train,,2212182,703.84
3144,train,,2212922,703.86
3145,train,,2213640,703.86
3146,train,,2214362,703.87
3147,train,,2215132,703.89
3148,train,,2215852,703.89
3149,train,,2216531,703.88
3150,train,,2217248,703.89
3151,train,,2217968,703.89
3152,train,,2218681,703.90
3153,train,,2219304,703.87
3154,train,,2219934,703.85
3155,train,,2220701,703.87
3156,train,,2221443,703.88
3157,train,,2222220,703.90
3158,train,,2222879,703.89
3159,train,,2223517,703.87
3160,train,,2224136,703.84
3161,train,,2224838,703.84
3162,train,,2225463,703.81
3163,train,,2226079,703.79
3164,train,,2226734,703.77
3165,train,,2227390,703.76
3166,train,,2228041,703.74
3167,train,,2228675,703.72
3168,train,,2229355,703.71
3169,train,,2230061,703.71
3170,train,,2230716,703.70
3171,train,,2231365,703.68
3172,train,,2232003,703.66
3173,train,,2232625,703.63
3174,train,,2233389,703.65
3175,train,,2234096,703.65
3176,train,,2234877,703.68
3177,train,,2235523,703.66
3178,train,,2236150,703.63
3179,train,,2236904,703.65
3180,train,,2237692,703.68
3181,train,,2238416,703.68
3182,train,,2239071,703.67
3183,train,,2239825,703.68
3184,train,,2240497,703.67
3185,train,,2241107,703.64
3186,train,,2241807,703.64
3187,train,,2242472,703.63
3188,train,,2243172,703.63
3189,train,,2243834,703.62
3190,train,,2244527,703.61
3191,train,,2245264,703.62
3192,train,,2246011,703.64
3193,train,,2246819,703.67
3194,train,,2247554,703.68
3195,train,,2248199,703.66
3196,train,,2248830,703.64
3197,train,,2249460,703.62
3198,train,,2250089,703.59
3199,train,,2250799,703.59
3200,train,,2251427,703.57
3200,val,3.6656,2251427,703.57
3201,train,,2252100,703.56
3202,train,,2252916,703.60
3203,train,,2253576,703.58
3204,train,,2254221,703.56
3205,train,,2254942,703.57
3206,train,,2255577,703.55
3207,train,,2256222,703.53
3208,train,,2256884,703.52
3209,train,,2257507,703.49
3210,train,,2258173,703.48
3211,train,,2258921,703.49
3212,train,,2259600,703.49
3213,train,,2260285,703.48
3214,train,,2260955,703.47
3215,train,,2261715,703.49
3216,train,,2262352,703.47
3217,train,,2263064,703.47
3218,train,,2263868,703.50
3219,train,,2264585,703.51
3220,train,,2265204,703.48
3221,train,,2265924,703.48
3222,train,,2266666,703.50
3223,train,,2267308,703.48
3224,train,,2268043,703.49
3225,train,,2268675,703.47
3226,train,,2269428,703.48
3227,train,,2270056,703.46
3228,train,,2270805,703.47
3229,train,,2271452,703.45
3230,train,,2272180,703.46
3231,train,,2272872,703.46
3232,train,,2273575,703.46
3233,train,,2274220,703.44
3234,train,,2274865,703.42
3235,train,,2275572,703.42
3236,train,,2276300,703.43
3237,train,,2276946,703.41
3238,train,,2277576,703.39
3239,train,,2278428,703.44
3240,train,,2279293,703.49
3241,train,,2279926,703.46
3242,train,,2280644,703.47
3243,train,,2281707,703.58
3244,train,,2282444,703.59
3245,train,,2283108,703.58
3246,train,,2283728,703.55
3247,train,,2284480,703.57
3248,train,,2285147,703.56
3249,train,,2285765,703.53
3250,train,,2286385,703.50
3251,train,,2287026,703.48
3252,train,,2287843,703.52
3253,train,,2288528,703.51
3254,train,,2289181,703.50
3255,train,,2289909,703.50
3256,train,,2290598,703.50
3257,train,,2291266,703.49
3258,train,,2292008,703.50
3259,train,,2292669,703.49
3260,train,,2293358,703.48
3261,train,,2294030,703.47
3262,train,,2294769,703.49
3263,train,,2295481,703.49
3264,train,,2296135,703.47
3265,train,,2296908,703.49
3266,train,,2297584,703.49
3267,train,,2298278,703.48
3268,train,,2298943,703.47
3269,train,,2299620,703.46
3270,train,,2300308,703.46
3271,train,,2300970,703.45
3272,train,,2301615,703.43
3273,train,,2302357,703.44
3274,train,,2303044,703.43
3275,train,,2303779,703.44
3276,train,,2304427,703.43
3277,train,,2305102,703.42
3278,train,,2305758,703.40
3279,train,,2306417,703.39
3280,train,,2307093,703.38
3281,train,,2307807,703.39
3282,train,,2308550,703.40
3283,train,,2309316,703.42
3284,train,,2309965,703.40
3285,train,,2310625,703.39
3286,train,,2311295,703.38
3287,train,,2312133,703.42
3288,train,,2312854,703.42
3289,train,,2313584,703.43
3290,train,,2314258,703.42
3291,train,,2314991,703.43
3292,train,,2315655,703.42
3293,train,,2316420,703.44
3294,train,,2317137,703.44
3295,train,,2318031,703.50
3296,train,,2318970,703.57
3297,train,,2319646,703.56
3298,train,,2320385,703.57
3299,train,,2321097,703.58
3300,train,,2321854,703.59
3300,val,3.6526,2321854,703.59
3301,train,,2322521,703.58
3302,train,,2323357,703.62
3303,train,,2324005,703.60
3304,train,,2324726,703.61
3305,train,,2325416,703.61
3306,train,,2326362,703.68
3307,train,,2327021,703.67
3308,train,,2327755,703.67
3309,train,,2328404,703.66
3310,train,,2329028,703.63
3311,train,,2329683,703.62
3312,train,,2330372,703.61
3313,train,,2331134,703.63
3314,train,,2331814,703.63
3315,train,,2332470,703.61
3316,train,,2333301,703.65
3317,train,,2334069,703.67
3318,train,,2334884,703.70
3319,train,,2335549,703.69
3320,train,,2336285,703.70
3321,train,,2336943,703.69
3322,train,,2337771,703.72
3323,train,,2338387,703.70
3324,train,,2339099,703.70
3325,train,,2339756,703.69
3326,train,,2340587,703.72
3327,train,,2341277,703.72
3328,train,,2341934,703.71
3329,train,,2342674,703.72
3330,train,,2343366,703.71
3331,train,,2344087,703.72
3332,train,,2344840,703.73
3333,train,,2345649,703.77
3334,train,,2346294,703.75
3335,train,,2346913,703.72
3336,train,,2347586,703.71
3337,train,,2348258,703.70
3338,train,,2349010,703.72
3339,train,,2349663,703.70
3340,train,,2350393,703.71
3341,train,,2351094,703.71
3342,train,,2351711,703.68
3343,train,,2352434,703.69
3344,train,,2353092,703.68
3345,train,,2353780,703.67
3346,train,,2354506,703.68
3347,train,,2355260,703.69
3348,train,,2355976,703.70
3349,train,,2356706,703.70
3350,train,,2357424,703.71
3351,train,,2358119,703.71
3352,train,,2358777,703.69
3353,train,,2359433,703.68
3354,train,,2360175,703.69
3355,train,,2360884,703.69
3356,train,,2361535,703.68
3357,train,,2362183,703.66
3358,train,,2362880,703.66
3359,train,,2363676,703.68
3360,train,,2364407,703.69
3361,train,,2365057,703.68
3362,train,,2365750,703.67
3363,train,,2366569,703.71
3364,train,,2367216,703.69
3365,train,,2367934,703.69
3366,train,,2368665,703.70
3367,train,,2369371,703.70
3368,train,,2370010,703.68
3369,train,,2370634,703.66
3370,train,,2371301,703.65
3371,train,,2371955,703.64
3372,train,,2372678,703.64
3373,train,,2373400,703.65
3374,train,,2374146,703.66
3375,train,,2374883,703.67
3376,train,,2375578,703.67
3377,train,,2376335,703.68
3378,train,,2377026,703.68
3379,train,,2377653,703.66
3380,train,,2378456,703.69
3381,train,,2379507,703.79
3382,train,,2380216,703.79
3383,train,,2380835,703.76
3384,train,,2381481,703.75
3385,train,,2382335,703.79
3386,train,,2383387,703.89
3387,train,,2384116,703.90
3388,train,,2384734,703.88
3389,train,,2385432,703.87
3390,train,,2386175,703.89
3391,train,,2386973,703.91
3392,train,,2387605,703.89
3393,train,,2388311,703.89
3394,train,,2388948,703.87
3395,train,,2389729,703.90
3396,train,,2390525,703.92
3397,train,,2391165,703.90
3398,train,,2391947,703.93
3399,train,,2392725,703.95
3400,train,,2393454,703.96
3400,val,3.6386,2393454,703.96
3401,train,,2394068,703.93
3402,train,,2394790,703.94
3403,train,,2395397,703.91
3404,train,,2396033,703.89
3405,train,,2396734,703.89
3406,train,,2397623,703.94
3407,train,,2398325,703.94
3408,train,,2398949,703.92
3409,train,,2399689,703.93
3410,train,,2400739,704.03
3411,train,,2401416,704.02
3412,train,,2402159,704.03
3413,train,,2402849,704.03
3414,train,,2403490,704.01
3415,train,,2404443,704.08
3416,train,,2405181,704.09
3417,train,,2405839,704.08
3418,train,,2406545,704.08
3419,train,,2407247,704.08
3420,train,,2407943,704.08
3421,train,,2408790,704.12
3422,train,,2409454,704.11
3423,train,,2410157,704.11
3424,train,,2410844,704.10
3425,train,,2411515,704.09
3426,train,,2412161,704.07
3427,train,,2412902,704.09
3428,train,,2413617,704.09
3429,train,,2414337,704.09
3430,train,,2414965,704.07
3431,train,,2415636,704.06
3432,train,,2416348,704.06
3433,train,,2417005,704.05
3434,train,,2417829,704.09
3435,train,,2418584,704.10
3436,train,,2419311,704.11
3437,train,,2419980,704.10
3438,train,,2420715,704.11
3439,train,,2421328,704.08
3440,train,,2422117,704.10
3441,train,,2422787,704.09
3442,train,,2423533,704.11
3443,train,,2424271,704.12
3444,train,,2424894,704.09
3445,train,,2425550,704.08
3446,train,,2426257,704.08
3447,train,,2426902,704.06
3448,train,,2427706,704.09
3449,train,,2428356,704.08
3450,train,,2429000,704.06
3451,train,,2429686,704.05
3452,train,,2430379,704.05
3453,train,,2431149,704.07
3454,train,,2431915,704.09
3455,train,,2432643,704.09
3456,train,,2433441,704.12
3457,train,,2434214,704.14
3458,train,,2434876,704.13
3459,train,,2435612,704.14
3460,train,,2436251,704.12
3461,train,,2436918,704.11
3462,train,,2437564,704.09
3463,train,,2438288,704.10
3464,train,,2438999,704.10
3465,train,,2439626,704.08
3466,train,,2440305,704.07
3467,train,,2441004,704.07
3468,train,,2441780,704.09
3469,train,,2442448,704.08
3470,train,,2443086,704.06
3471,train,,2443772,704.05
3472,train,,2444536,704.07
3473,train,,2445168,704.05
3474,train,,2445992,704.09
3475,train,,2446750,704.10
3476,train,,2447438,704.10
3477,train,,2448085,704.08
3478,train,,2448784,704.08
3479,train,,2449426,704.06
3480,train,,2450128,704.06
3481,train,,2450792,704.05
3482,train,,2451490,704.05
3483,train,,2452190,704.05
3484,train,,2453104,704.11
3485,train,,2453868,704.12
3486,train,,2454508,704.10
3487,train,,2455335,704.14
3488,train,,2456035,704.14
3489,train,,2456659,704.12
3490,train,,2457506,704.16
3491,train,,2458145,704.14
3492,train,,2458865,704.14
3493,train,,2459585,704.15
3494,train,,2460245,704.13
3495,train,,2460903,704.12
3496,train,,2461588,704.12
3497,train,,2462323,704.12
3498,train,,2463147,704.16
3499,train,,2463813,704.15
3500,train,,2464549,704.16
3500,val,3.6179,2464549,704.16
3501,train,,2465410,704.20
3502,train,,2466170,704.22
3503,train,,2466841,704.21
3504,train,,2467556,704.21
3505,train,,2468220,704.20
3506,train,,2468901,704.19
3507,train,,2469620,704.20
3508,train,,2470305,704.19
3509,train,,2471033,704.20
3510,train,,2471671,704.18
3511,train,,2472452,704.20
3512,train,,2473145,704.20
3513,train,,2473837,704.19
3514,train,,2474495,704.18
3515,train,,2475159,704.17
3516,train,,2475846,704.17
3517,train,,2476476,704.14
3518,train,,2477176,704.14
3519,train,,2477913,704.15
3520,train,,2478607,704.15
3521,train,,2479279,704.14
3522,train,,2480055,704.16
3523,train,,2480713,704.15
3524,train,,2481363,704.13
3525,train,,2482027,704.12
3526,train,,2482780,704.14
3527,train,,2483652,704.18
3528,train,,2484337,704.18
3529,train,,2485070,704.19
3530,train,,2485777,704.19
3531,train,,2486473,704.18
3532,train,,2487194,704.19
3533,train,,2487879,704.18
3534,train,,2488552,704.17
3535,train,,2489243,704.17
3536,train,,2489888,704.15
3537,train,,2490579,704.15
3538,train,,2491325,704.16
3539,train,,2491966,704.14
3540,train,,2492659,704.14
3541,train,,2493554,704.19
3542,train,,2494235,704.19
3543,train,,2495005,704.21
3544,train,,2495648,704.19
3545,train,,2496410,704.21
3546,train,,2497067,704.19
3547,train,,2497849,704.21
3548,train,,2498568,704.22
3549,train,,2499193,704.20
3550,train,,2499887,704.19
3551,train,,2500567,704.19
3552,train,,2501248,704.18
3553,train,,2502016,704.20
3554,train,,2502640,704.18
3555,train,,2503252,704.15
3556,train,,2503921,704.14
3557,train,,2504686,704.16
3558,train,,2505425,704.17
3559,train,,2506027,704.14
3560,train,,2506665,704.12
3561,train,,2507412,704.13
3562,train,,2508052,704.11
3563,train,,2508788,704.12
3564,train,,2509486,704.12
3565,train,,2510175,704.12
3566,train,,2510860,704.11
3567,train,,2511522,704.10
3568,train,,2512164,704.08
3569,train,,2512828,704.07
3570,train,,2513504,704.06
3571,train,,2514222,704.07
3572,train,,2514846,704.04
3573,train,,2515577,704.05
3574,train,,2516223,704.04
3575,train,,2516866,704.02
3576,train,,2517598,704.03
3577,train,,2518267,704.02
3578,train,,2518925,704.00
3579,train,,2519598,703.99
3580,train,,2520270,703.99
3581,train,,2521003,703.99
3582,train,,2521687,703.99
3583,train,,2522422,704.00
3584,train,,2523088,703.99
3585,train,,2523717,703.97
3586,train,,2524490,703.99
3587,train,,2525141,703.97
3588,train,,2525772,703.95
3589,train,,2526478,703.95
3590,train,,2527275,703.98
3591,train,,2527948,703.97
3592,train,,2528624,703.96
3593,train,,2529285,703.95
3594,train,,2529914,703.93
3595,train,,2530754,703.97
3596,train,,2531410,703.95
3597,train,,2532132,703.96
3598,train,,2532812,703.95
3599,train,,2533528,703.95
3600,train,,2534245,703.96
3600,val,3.6008,2534245,703.96
3601,train,,2534883,703.94
3602,train,,2535547,703.93
3603,train,,2536222,703.92
3604,train,,2536896,703.91
3605,train,,2537594,703.91
3606,train,,2538263,703.90
3607,train,,2538919,703.89
3608,train,,2539542,703.86
3609,train,,2540308,703.88
3610,train,,2541025,703.89
3611,train,,2541697,703.88
3612,train,,2542476,703.90
3613,train,,2543132,703.88
3614,train,,2543860,703.89
3615,train,,2544707,703.93
3616,train,,2545469,703.95
3617,train,,2546131,703.93
3618,train,,2546915,703.96
3619,train,,2547658,703.97
3620,train,,2548403,703.98
3621,train,,2549078,703.97
3622,train,,2549754,703.96
3623,train,,2550437,703.96
3624,train,,2551110,703.95
3625,train,,2551791,703.94
3626,train,,2552452,703.93
3627,train,,2553179,703.94
3628,train,,2553812,703.92
3629,train,,2554563,703.93
3630,train,,2555330,703.95
3631,train,,2556037,703.95
3632,train,,2556719,703.94
3633,train,,2557595,703.99
3634,train,,2558328,704.00
3635,train,,2558957,703.98
3636,train,,2559732,704.00
3637,train,,2560375,703.98
3638,train,,2561109,703.99
3639,train,,2561811,703.99
3640,train,,2562550,704.00
3641,train,,2563184,703.98
3642,train,,2563934,703.99
3643,train,,2564601,703.98
3644,train,,2565409,704.01
3645,train,,2566170,704.02
3646,train,,2566808,704.01
3647,train,,2567456,703.99
3648,train,,2568097,703.97
3649,train,,2568786,703.97
3650,train,,2569517,703.98
3651,train,,2570260,703.99
3652,train,,2570980,703.99
3653,train,,2571648,703.98
3654,train,,2572273,703.96
3655,train,,2572956,703.96
3656,train,,2573708,703.97
3657,train,,2574426,703.97
3658,train,,2575052,703.95
3659,train,,2575699,703.94
3660,train,,2576373,703.93
3661,train,,2577048,703.92
3662,train,,2577775,703.93
3663,train,,2578516,703.94
3664,train,,2579183,703.93
3665,train,,2579923,703.94
3666,train,,2580559,703.92
3667,train,,2581177,703.89
3668,train,,2581893,703.90
3669,train,,2582540,703.88
3670,train,,2583200,703.87
3671,train,,2583840,703.85
3672,train,,2584567,703.86
3673,train,,2585356,703.88
3674,train,,2586008,703.87
3675,train,,2586734,703.87
3676,train,,2587373,703.86
3677,train,,2588100,703.86
3678,train,,2588852,703.87
3679,train,,2589550,703.87
3680,train,,2590234,703.87
3681,train,,2590957,703.87
3682,train,,2591620,703.86
3683,train,,2592339,703.87
3684,train,,2592966,703.85
3685,train,,2593672,703.85
3686,train,,2594304,703.83
3687,train,,2595018,703.83
3688,train,,2595670,703.82
3689,train,,2596400,703.82
3690,train,,2597148,703.83
3691,train,,2597961,703.86
3692,train,,2598760,703.89
3693,train,,2599449,703.89
3694,train,,2600081,703.87
3695,train,,2600810,703.87
3696,train,,2601528,703.88
3697,train,,2602282,703.89
3698,train,,2603055,703.91
3699,train,,2603703,703.89
3700,train,,2604420,703.90
3700,val,3.5878,2604421,703.90
3701,train,,2605118,703.90
3702,train,,2605962,703.93
3703,train,,2606667,703.93
3704,train,,2607424,703.95
3705,train,,2608073,703.93
3706,train,,2608768,703.93
3707,train,,2609396,703.91
3708,train,,2610097,703.91
3709,train,,2610763,703.90
3710,train,,2611463,703.90
3711,train,,2612244,703.92
3712,train,,2612950,703.92
3713,train,,2613608,703.91
3714,train,,2614291,703.90
3715,train,,2615063,703.92
3716,train,,2615713,703.91
3717,train,,2616447,703.91
3718,train,,2617107,703.90
3719,train,,2617801,703.90
3720,train,,2618463,703.89
3721,train,,2619201,703.90
3722,train,,2619935,703.91
3723,train,,2620657,703.91
3724,train,,2621442,703.93
3725,train,,2622252,703.96
3726,train,,2622882,703.94
3727,train,,2623605,703.95
3728,train,,2624368,703.96
3729,train,,2625022,703.95
3730,train,,2625719,703.95
3731,train,,2626498,703.97
3732,train,,2627145,703.95
3733,train,,2627931,703.97
3734,train,,2628626,703.97
3735,train,,2629328,703.97
3736,train,,2629985,703.96
3737,train,,2630690,703.96
3738,train,,2631359,703.95
3739,train,,2632137,703.97
3740,train,,2632836,703.97
3741,train,,2633551,703.97
3742,train,,2634383,704.00
3743,train,,2635037,703.99
3744,train,,2635748,703.99
3745,train,,2636490,704.00
3746,train,,2637234,704.01
3747,train,,2637890,704.00
3748,train,,2638652,704.02
3749,train,,2639368,704.02
3750,train,,2640088,704.02
3751,train,,2640795,704.02
3752,train,,2641616,704.06
3753,train,,2642510,704.11
3754,train,,2643140,704.09
3755,train,,2643832,704.08
3756,train,,2644602,704.10
3757,train,,2645393,704.12
3758,train,,2646166,704.14
3759,train,,2646838,704.13
3760,train,,2647532,704.13
3761,train,,2648236,704.13
3762,train,,2648954,704.13
3763,train,,2649672,704.14
3764,train,,2650346,704.13
3765,train,,2650989,704.11
3766,train,,2651630,704.10
3767,train,,2652329,704.10
3768,train,,2652973,704.08
3769,train,,2653651,704.07
3770,train,,2654308,704.06
3771,train,,2654930,704.04
3772,train,,2655555,704.02
3773,train,,2656228,704.01
3774,train,,2656893,704.00
3775,train,,2657621,704.01
3776,train,,2658268,703.99
3777,train,,2659005,704.00
3778,train,,2659744,704.01
3779,train,,2660403,704.00
3780,train,,2661059,703.98
3781,train,,2661819,704.00
3782,train,,2662544,704.00
3783,train,,2663161,703.98
3784,train,,2663772,703.96
3785,train,,2664400,703.94
3786,train,,2665136,703.94
3787,train,,2665807,703.94
3788,train,,2666492,703.93
3789,train,,2667114,703.91
3790,train,,2667833,703.91
3791,train,,2668526,703.91
3792,train,,2669126,703.88
3793,train,,2669820,703.88
3794,train,,2670462,703.86
3795,train,,2671187,703.87
3796,train,,2671862,703.86
3797,train,,2672484,703.84
3798,train,,2673148,703.83
3799,train,,2673782,703.81
3800,train,,2674420,703.79
3800,val,3.5736,2674420,703.79
3801,train,,2675032,703.77
3802,train,,2675779,703.78
3803,train,,2676496,703.79
3804,train,,2677125,703.77
3805,train,,2677812,703.76
3806,train,,2678552,703.77
3807,train,,2679321,703.79
3808,train,,2680031,703.79
3809,train,,2680905,703.83
3810,train,,2681536,703.82
3811,train,,2682266,703.82
3812,train,,2683018,703.83
3813,train,,2683655,703.82
3814,train,,2684320,703.81
3815,train,,2685007,703.80
3816,train,,2685697,703.80
3817,train,,2686416,703.80
3818,train,,2687106,703.80
3819,train,,2687797,703.80
3820,train,,2688405,703.77
3821,train,,2689053,703.76
3822,train,,2689666,703.73
3823,train,,2690450,703.75
3824,train,,2691094,703.74
3825,train,,2691721,703.72
3826,train,,2692367,703.70
3827,train,,2693071,703.70
3828,train,,2693758,703.70
3829,train,,2694497,703.71
3830,train,,2695186,703.70
3831,train,,2695923,703.71
3832,train,,2696550,703.69
3833,train,,2697296,703.70
3834,train,,2698013,703.71
3835,train,,2698669,703.69
3836,train,,2699312,703.68
3837,train,,2699969,703.67
3838,train,,2700702,703.67
3839,train,,2701359,703.66
3840,train,,2702187,703.69
3841,train,,2702916,703.70
3842,train,,2703565,703.69
3843,train,,2704319,703.70
3844,train,,2705000,703.69
3845,train,,2705774,703.71
3846,train,,2706502,703.72
3847,train,,2707185,703.71
3848,train,,2708130,703.78
3849,train,,2708880,703.79
3850,train,,2709647,703.80
3851,train,,2710287,703.79
3852,train,,2710956,703.78
3853,train,,2711742,703.80
3854,train,,2712530,703.82
3855,train,,2713305,703.84
3856,train,,2714002,703.84
3857,train,,2714725,703.84
3858,train,,2715405,703.84
3859,train,,2716099,703.84
3860,train,,2716797,703.83
3861,train,,2717440,703.82
3862,train,,2718100,703.81
3863,train,,2718741,703.79
3864,train,,2719476,703.80
3865,train,,2720154,703.79
3866,train,,2720794,703.77
3867,train,,2721543,703.79
3868,train,,2722317,703.80
3869,train,,2723004,703.80
3870,train,,2723720,703.80
3871,train,,2724386,703.79
3872,train,,2725019,703.78
3873,train,,2725665,703.76
3874,train,,2726306,703.74
3875,train,,2726935,703.73
3876,train,,2727602,703.72
3877,train,,2728429,703.75
3878,train,,2729117,703.74
3879,train,,2729787,703.73
3880,train,,2730454,703.73
3881,train,,2731102,703.71
3882,train,,2731899,703.73
3883,train,,2732677,703.75
3884,train,,2733378,703.75
3885,train,,2734081,703.75
3886,train,,2734740,703.74
3887,train,,2735395,703.73
3888,train,,2736166,703.75
3889,train,,2736897,703.75
3890,train,,2737615,703.76
3891,train,,2738276,703.75
3892,train,,2738940,703.74
3893,train,,2739591,703.72
3894,train,,2740387,703.75
3895,train,,2741067,703.74
3896,train,,2741757,703.74
3897,train,,2742773,703.82
3898,train,,2743485,703.82
3899,train,,2744190,703.82
3900,train,,2744864,703.81
3900,val,3.5644,2744864,703.81
3901,train,,2745623,703.83
3902,train,,2746322,703.82
3903,train,,2747004,703.82
3904,train,,2747680,703.81
3905,train,,2748419,703.82
3906,train,,2749115,703.82
3907,train,,2749878,703.83
3908,train,,2750497,703.81
3909,train,,2751222,703.82
3910,train,,2751849,703.80
3911,train,,2752521,703.79
3912,train,,2753209,703.79
3913,train,,2753877,703.78
3914,train,,2754539,703.77
3915,train,,2755292,703.78
3916,train,,2755988,703.78
3917,train,,2756721,703.78
3918,train,,2757497,703.80
3919,train,,2758118,703.78
3920,train,,2759115,703.86
3921,train,,2759806,703.85
3922,train,,2760538,703.86
3923,train,,2761232,703.86
3924,train,,2761872,703.84
3925,train,,2762522,703.83
3926,train,,2763209,703.82
3927,train,,2764196,703.90
3928,train,,2764925,703.90
3929,train,,2765762,703.94
3930,train,,2766490,703.94
3931,train,,2767300,703.97
3932,train,,2767971,703.96
3933,train,,2768658,703.96
3934,train,,2769493,703.99
3935,train,,2770236,704.00
3936,train,,2770890,703.99
3937,train,,2771756,704.03
3938,train,,2772442,704.02
3939,train,,2773385,704.08
3940,train,,2774242,704.12
3941,train,,2774936,704.12
3942,train,,2775584,704.11
3943,train,,2776292,704.11
3944,train,,2776954,704.10
3945,train,,2777837,704.14
3946,train,,2778522,704.14
3947,train,,2779169,704.12
3948,train,,2779937,704.14
3949,train,,2780701,704.15
3950,train,,2781467,704.17
3951,train,,2782163,704.17
3952,train,,2782870,704.17
3953,train,,2783611,704.18
3954,train,,2784259,704.16
3955,train,,2784946,704.16
3956,train,,2785693,704.17
3957,train,,2786395,704.17
3958,train,,2787029,704.15
3959,train,,2787692,704.14
3960,train,,2788334,704.12
3961,train,,2788978,704.11
3962,train,,2789676,704.11
3963,train,,2790486,704.13
3964,train,,2791133,704.12
3965,train,,2791843,704.12
3966,train,,2792474,704.10
3967,train,,2793133,704.09
3968,train,,2793965,704.12
3969,train,,2794693,704.13
3970,train,,2795336,704.11
3971,train,,2796001,704.10
3972,train,,2796655,704.09
3973,train,,2797380,704.10
3974,train,,2798111,704.10
3975,train,,2798779,704.10
3976,train,,2799458,704.09
3977,train,,2800093,704.07
3978,train,,2800772,704.07
3979,train,,2801434,704.05
3980,train,,2802134,704.05
3981,train,,2802756,704.03
3982,train,,2803472,704.04
3983,train,,2804329,704.07
3984,train,,2804977,704.06
3985,train,,2805663,704.06
3986,train,,2806278,704.03
3987,train,,2806922,704.02
3988,train,,2807598,704.01
3989,train,,2808314,704.01
3990,train,,2809113,704.04
3991,train,,2809830,704.04
3992,train,,2810526,704.04
3993,train,,2811236,704.04
3994,train,,2811876,704.03
3995,train,,2812623,704.04
3996,train,,2813242,704.01
3997,train,,2813899,704.00
3998,train,,2814575,704.00
3999,train,,2815179,703.97
4000,train,,2815851,703.96
4000,val,3.5501,2815851,703.96
4001,train,,2816471,703.94
4002,train,,2817138,703.93
4003,train,,2817753,703.91
4004,train,,2818483,703.92
4005,train,,2819217,703.92
4006,train,,2819848,703.91
4007,train,,2820570,703.91
4008,train,,2821274,703.91
4009,train,,2821910,703.89
4010,train,,2822626,703.90
4011,train,,2823284,703.89
4012,train,,2823897,703.86
4013,train,,2824529,703.84
4014,train,,2825221,703.84
4015,train,,2825997,703.86
4016,train,,2826634,703.84
4017,train,,2827362,703.85
4018,train,,2828045,703.84
4019,train,,2828673,703.83
4020,train,,2829334,703.81
4021,train,,2830072,703.82
4022,train,,2830738,703.81
4023,train,,2831460,703.82
4024,train,,2832178,703.82
4025,train,,2832835,703.81
4026,train,,2833447,703.79
4027,train,,2834184,703.80
4028,train,,2834970,703.82
4029,train,,2835716,703.83
4030,train,,2836441,703.83
4031,train,,2837207,703.85
4032,train,,2837850,703.83
4033,train,,2838477,703.81
4034,train,,2839180,703.81
4035,train,,2839853,703.81
4036,train,,2840518,703.80
4037,train,,2841219,703.79
4038,train,,2842001,703.81
4039,train,,2842693,703.81
4040,train,,2843351,703.80
4041,train,,2843985,703.78
4042,train,,2844716,703.79
4043,train,,2845424,703.79
4044,train,,2846087,703.78
4045,train,,2846806,703.78
4046,train,,2847537,703.79
4047,train,,2848295,703.80
4048,train,,2848933,703.79
4049,train,,2849588,703.78
4050,train,,2850281,703.77
4051,train,,2850993,703.78
4052,train,,2851692,703.77
4053,train,,2852334,703.76
4054,train,,2852975,703.74
4055,train,,2853665,703.74
4056,train,,2854371,703.74
4057,train,,2855023,703.73
4058,train,,2855755,703.73
4059,train,,2856368,703.71
4060,train,,2857005,703.70
4061,train,,2857661,703.68
4062,train,,2858300,703.67
4063,train,,2858945,703.65
4064,train,,2859682,703.66
4065,train,,2860316,703.64
4066,train,,2861044,703.65
4067,train,,2861674,703.63
4068,train,,2862435,703.65
4069,train,,2863105,703.64
4070,train,,2863746,703.62
4071,train,,2864460,703.63
4072,train,,2865096,703.61
4073,train,,2865849,703.62
4074,train,,2866742,703.67
4075,train,,2867393,703.65
4076,train,,2868020,703.64
4077,train,,2868723,703.64
4078,train,,2869463,703.64
4079,train,,2870140,703.64
4080,train,,2870853,703.64
4081,train,,2871586,703.65
4082,train,,2872308,703.65
4083,train,,2873017,703.65
4084,train,,2873906,703.70
4085,train,,2874642,703.71
4086,train,,2875284,703.69
4087,train,,2875936,703.68
4088,train,,2876681,703.69
4089,train,,2877418,703.70
4090,train,,2878362,703.76
4091,train,,2879017,703.74
4092,train,,2879762,703.75
4093,train,,2880510,703.76
4094,train,,2881172,703.75
4095,train,,2882021,703.79
4096,train,,2882682,703.78
4097,train,,2883454,703.80
4098,train,,2884149,703.79
4099,train,,2884825,703.79
4100,train,,2885477,703.77
4100,val,3.5390,2885477,703.77
4101,train,,2886100,703.76
